"","location_dest","location_origin","total","long_origin","lat_origin","long_dest","lat_dest"
"3140","Minneapolis MN","Santa Ana CA",1036,-117.8682225,33.67565861,-93.21138889,45.145
"3141","Minneapolis MN","Palm Springs CA",214,-116.5062531,33.82921556,-93.21138889,45.145
"3142","Minneapolis MN","Burlington VT",75,-73.1503125,44.47300361,-93.21138889,45.145
"3143","Minneapolis MN","South Bend IN",365,-86.31847417,41.70895361,-93.21138889,45.145
"3144","Minneapolis MN","Sioux Falls SD",1927,-96.74170028,43.58135111,-93.21138889,45.145
"3145","Minneapolis MN","Charlotte NC",1816,-80.94312583,35.21401111,-93.21138889,45.145
"3146","Minneapolis MN","Nashville TN",785,-86.67818222,36.12447667,-93.21138889,45.145
"3147","Minneapolis MN","San Francisco CA",1984,-122.3748433,37.61900194,-93.21138889,45.145
"3148","Minneapolis MN","Cleveland OH",1693,-81.68333333,41.5175,-93.21138889,45.145
"3149","Minneapolis MN","Memphis TN",2845,-90.05397694,35.20069278,-93.21138889,45.145
"3150","Minneapolis MN","Fairbanks AK",205,-147.8596694,64.8136775,-93.21138889,45.145
"3151","Minneapolis MN","Las Vegas NV",2464,-115.1327708,35.97636444,-93.21138889,45.145
"3152","Minneapolis MN","Billings MT",820,-108.5428611,45.8076625,-93.21138889,45.145
"3153","Minneapolis MN","San Juan PR",26,-66.09883333,18.45675,-93.21138889,45.145
"3154","Minneapolis MN","Lansing MI",157,-84.58735806,42.7787,-93.21138889,45.145
"3155","Minneapolis MN","Rhinelander WI",221,-89.46745361,45.63119306,-93.21138889,45.145
"3156","Minneapolis MN","Boston MA",1635,-71.00517917,42.3643475,-93.21138889,45.145
"3157","Minneapolis MN","Louisville KY",780,-85.66372222,38.228,-93.21138889,45.145
"3158","Minneapolis MN","Norfolk VA",123,-76.32066389,36.66561833,-93.21138889,45.145
"3159","Minneapolis MN","Kansas City MO",2136,-94.71390556,39.29760528,-93.21138889,45.145
"3160","Minneapolis MN","Atlanta GA",5368,-84.42694444,33.64044444,-93.21138889,45.145
"3161","Minneapolis MN","Portland ME",42,-70.30875,43.64616667,-93.21138889,45.145
"3162","Minneapolis MN","San Jose CA",695,-121.8197947,37.33287306,-93.21138889,45.145
"3163","Minneapolis MN","Spokane WA",826,-117.5338425,47.61985556,-93.21138889,45.145
"3164","Minneapolis MN","Casper WY",32,-106.4644661,42.90835556,-93.21138889,45.145
"3165","Minneapolis MN","Waterloo IA",323,-92.40034361,42.55708139,-93.21138889,45.145
"3166","Minneapolis MN","New York NY",4160,-73.97208306,40.74260167,-93.21138889,45.145
"3167","Minneapolis MN","Dallas-Fort Worth TX",2810,-97.0372,32.89595056,-93.21138889,45.145
"3168","Minneapolis MN","Saginaw MI",117,-84.07964722,43.53291472,-93.21138889,45.145
"3169","Minneapolis MN","Denver CO",5011,-104.8492942,39.57012833,-93.21138889,45.145
"3170","Minneapolis MN","Moline IL",442,-90.50753917,41.44852639,-93.21138889,45.145
"3171","Minneapolis MN","Idaho Falls ID",336,-112.0701667,43.51455556,-93.21138889,45.145
"3172","Minneapolis MN","Pierre SD",3,-100.285965,44.38267694,-93.21138889,45.145
"3173","Minneapolis MN","Helena MT",365,-111.9827503,46.60681806,-93.21138889,45.145
"3174","Minneapolis MN","Seattle WA",2474,-122.3019561,47.52998917,-93.21138889,45.145
"3175","Minneapolis MN","Orlando FL",1929,-81.43708333,28.28980556,-93.21138889,45.145
"3176","Minneapolis MN","Portland OR",1502,-122.6709289,45.52527778,-93.21138889,45.145
"3177","Minneapolis MN","Flint MI",354,-83.74345639,42.96550333,-93.21138889,45.145
"3178","Minneapolis MN","New Orleans LA",16,-90.08166667,29.95194444,-93.21138889,45.145
"3179","Minneapolis MN","Savannah GA",27,-81.20213889,32.12758333,-93.21138889,45.145
"3180","Minneapolis MN","Bemidji MN",74,-94.93372333,47.50942417,-93.21138889,45.145
"3181","Minneapolis MN","Newark NJ",3103,-74.16866056,40.69249722,-93.21138889,45.145
"3182","Minneapolis MN","Asheville NC",364,-82.54180556,35.43619444,-93.21138889,45.145
"3183","Minneapolis MN","Bozeman MT",878,-111.1530072,45.77690139,-93.21138889,45.145
"3184","Minneapolis MN","Philadelphia PA",1749,-75.24114083,39.87195278,-93.21138889,45.145
"3185","Minneapolis MN","Omaha NE",1163,-96.11227778,41.196,-93.21138889,45.145
"3186","Minot ND","Minneapolis MN",1085,-93.21138889,45.145,-101.2803339,48.25937778
"3187","Missoula MT","Denver CO",1108,-104.8492942,39.57012833,-114.0905556,46.91630556
"3188","Missoula MT","San Francisco CA",12,-122.3748433,37.61900194,-114.0905556,46.91630556
"3189","Missoula MT","Salt Lake City UT",1845,-111.9777731,40.78838778,-114.0905556,46.91630556
"3190","Missoula MT","Minneapolis MN",189,-93.21138889,45.145,-114.0905556,46.91630556
"3191","Missoula MT","Chicago IL",105,-87.60791167,41.85884389,-114.0905556,46.91630556
"3192","Mobile AL","Atlanta GA",2224,-84.42694444,33.64044444,-88.06799861,30.62646944
"3193","Mobile AL","Chicago IL",210,-87.60791167,41.85884389,-88.06799861,30.62646944
"3194","Mobile AL","Dallas-Fort Worth TX",1398,-97.0372,32.89595056,-88.06799861,30.62646944
"3195","Mobile AL","Houston TX",1420,-95.55277778,30.06186111,-88.06799861,30.62646944
"3196","Mobile AL","Memphis TN",1094,-90.05397694,35.20069278,-88.06799861,30.62646944
"3197","Modesto CA","San Francisco CA",1665,-122.3748433,37.61900194,-120.9544214,37.62581722
"3198","Modesto CA","Los Angeles CA",659,-118.4080744,33.94253611,-120.9544214,37.62581722
"3199","Modesto CA","Medford OR",1,-122.8734978,42.37422778,-120.9544214,37.62581722
"3200","Moline IL","Dallas-Fort Worth TX",588,-97.0372,32.89595056,-90.50753917,41.44852639
"3201","Moline IL","Minneapolis MN",450,-93.21138889,45.145,-90.50753917,41.44852639
"3202","Moline IL","Orlando FL",172,-81.43708333,28.28980556,-90.50753917,41.44852639
"3203","Moline IL","Chicago IL",2579,-87.60791167,41.85884389,-90.50753917,41.44852639
"3204","Moline IL","Detroit MI",745,-83.00986111,42.40919444,-90.50753917,41.44852639
"3205","Moline IL","Denver CO",723,-104.8492942,39.57012833,-90.50753917,41.44852639
"3206","Moline IL","Memphis TN",668,-90.05397694,35.20069278,-90.50753917,41.44852639
"3207","Moline IL","Mosinee WI",1,-89.66677944,44.77761917,-90.50753917,41.44852639
"3208","Moline IL","Las Vegas NV",50,-115.1327708,35.97636444,-90.50753917,41.44852639
"3209","Moline IL","Atlanta GA",2590,-84.42694444,33.64044444,-90.50753917,41.44852639
"3210","Monroe LA","Houston TX",580,-95.55277778,30.06186111,-92.03768778,32.51086556
"3211","Monroe LA","Atlanta GA",983,-84.42694444,33.64044444,-92.03768778,32.51086556
"3212","Monroe LA","Dallas-Fort Worth TX",964,-97.0372,32.89595056,-92.03768778,32.51086556
"3213","Monterey CA","Long Beach CA",436,-118.1516111,33.81772222,-121.8429478,36.5869825
"3214","Monterey CA","San Diego CA",446,-117.1395664,32.81573306,-121.8429478,36.5869825
"3215","Monterey CA","Chico CA",1,-121.8584231,39.79538278,-121.8429478,36.5869825
"3216","Monterey CA","Fresno CA",2,-119.7181389,36.77619444,-121.8429478,36.5869825
"3217","Monterey CA","San Luis Obispo CA",2,-120.6423931,35.23705806,-121.8429478,36.5869825
"3218","Monterey CA","Los Angeles CA",2763,-118.4080744,33.94253611,-121.8429478,36.5869825
"3219","Monterey CA","Denver CO",363,-104.8492942,39.57012833,-121.8429478,36.5869825
"3220","Monterey CA","Salt Lake City UT",6,-111.9777731,40.78838778,-121.8429478,36.5869825
"3221","Monterey CA","Ontario CA",246,-117.6011944,34.056,-121.8429478,36.5869825
"3222","Monterey CA","Las Vegas NV",14,-115.1327708,35.97636444,-121.8429478,36.5869825
"3223","Monterey CA","Santa Barbara CA",1,-119.8403733,34.42621194,-121.8429478,36.5869825
"3224","Monterey CA","Phoenix AZ",911,-112.0825614,33.68831667,-121.8429478,36.5869825
"3225","Monterey CA","San Francisco CA",2410,-122.3748433,37.61900194,-121.8429478,36.5869825
"3226","Monterey CA","Arcata/Eureka CA",2,-124.1086189,40.97811528,-121.8429478,36.5869825
"3227","Montgomery AL","San Antonio TX",1,-98.46977778,29.53369444,-86.39397611,32.30064417
"3228","Montgomery AL","Atlanta GA",2513,-84.42694444,33.64044444,-86.39397611,32.30064417
"3229","Montgomery AL","Christiansted VI",1,-64.79855556,17.70188889,-86.39397611,32.30064417
"3230","Montgomery AL","Houston TX",246,-95.55277778,30.06186111,-86.39397611,32.30064417
"3231","Montgomery AL","Memphis TN",1091,-90.05397694,35.20069278,-86.39397611,32.30064417
"3232","Montgomery AL","Kansas City MO",1,-94.71390556,39.29760528,-86.39397611,32.30064417
"3233","Montrose CO","Chicago IL",30,-87.60791167,41.85884389,-107.8938333,38.50886722
"3234","Montrose CO","Denver CO",1592,-104.8492942,39.57012833,-107.8938333,38.50886722
"3235","Montrose CO","Dallas-Fort Worth TX",231,-97.0372,32.89595056,-107.8938333,38.50886722
"3236","Montrose CO","Houston TX",261,-95.55277778,30.06186111,-107.8938333,38.50886722
"3237","Montrose CO","Los Angeles CA",18,-118.4080744,33.94253611,-107.8938333,38.50886722
"3238","Montrose CO","Newark NJ",21,-74.16866056,40.69249722,-107.8938333,38.50886722
"3239","Montrose CO","Atlanta GA",37,-84.42694444,33.64044444,-107.8938333,38.50886722
"3240","Montrose CO","Salt Lake City UT",229,-111.9777731,40.78838778,-107.8938333,38.50886722
"3241","Mosinee WI","Des Moines IA",1,-93.66068222,41.53493306,-89.66677944,44.77761917
"3242","Mosinee WI","Detroit MI",549,-83.00986111,42.40919444,-89.66677944,44.77761917
"3243","Mosinee WI","Chicago IL",1715,-87.60791167,41.85884389,-89.66677944,44.77761917
"3244","Mosinee WI","Milwaukee WI",285,-87.89658333,42.94722222,-89.66677944,44.77761917
"3245","Mosinee WI","Minneapolis MN",13,-93.21138889,45.145,-89.66677944,44.77761917
"3246","Muskegon MI","Flint MI",105,-83.74345639,42.96550333,-86.23822306,43.16948806
"3247","Muskegon MI","Milwaukee WI",264,-87.89658333,42.94722222,-86.23822306,43.16948806
"3248","Muskegon MI","Grand Rapids MI",23,-85.52276778,42.88081972,-86.23822306,43.16948806
"3249","Myrtle Beach SC","Atlanta GA",1853,-84.42694444,33.64044444,-78.92833333,33.67975
"3250","Myrtle Beach SC","Detroit MI",287,-83.00986111,42.40919444,-78.92833333,33.67975
"3251","Myrtle Beach SC","Charlotte NC",2217,-80.94312583,35.21401111,-78.92833333,33.67975
"3252","Myrtle Beach SC","Minneapolis MN",27,-93.21138889,45.145,-78.92833333,33.67975
"3253","Myrtle Beach SC","Chantilly VA",533,-77.45580972,38.94453194,-78.92833333,33.67975
"3254","Myrtle Beach SC","New York NY",123,-73.97208306,40.74260167,-78.92833333,33.67975
"3255","Myrtle Beach SC","Newark NJ",234,-74.16866056,40.69249722,-78.92833333,33.67975
"3256","Myrtle Beach SC","Boston MA",45,-71.00517917,42.3643475,-78.92833333,33.67975
"3257","Myrtle Beach SC","Covington KY",13,-84.6621725,39.04614278,-78.92833333,33.67975
"3258","NA NA","Phoenix AZ",43,-112.0825614,33.68831667,-117.278727,33.127231
"3259","NA NA","Green Bay WI",323,-88.12959,44.48507333,-117.278727,33.127231
"3260","NA NA","Covington KY",23,-84.6621725,39.04614278,-117.278727,33.127231
"3261","NA NA","Milwaukee WI",357,-87.89658333,42.94722222,-117.278727,33.127231
"3262","NA NA","Atlanta GA",957,-84.42694444,33.64044444,-117.278727,33.127231
"3263","NA NA","Chicago IL",313,-87.60791167,41.85884389,-117.278727,33.127231
"3264","NA NA","Detroit MI",500,-83.00986111,42.40919444,-117.278727,33.127231
"3265","NA NA","Los Angeles CA",2258,-118.4080744,33.94253611,-117.278727,33.127231
"3266","Nantucket MA","New York NY",234,-73.97208306,40.74260167,-70.06018139,41.25305194
"3267","Nantucket MA","Boston MA",1,-71.00517917,42.3643475,-70.06018139,41.25305194
"3268","Nantucket MA","Newark NJ",234,-74.16866056,40.69249722,-70.06018139,41.25305194
"3269","Nashville TN","Chicago IL",6921,-87.60791167,41.85884389,-86.67818222,36.12447667
"3270","Nashville TN","Ft. Lauderdale FL",740,-80.15275,26.07258333,-86.67818222,36.12447667
"3271","Nashville TN","Birmingham AL",696,-86.75354972,33.56294306,-86.67818222,36.12447667
"3272","Nashville TN","Boston MA",2,-71.00517917,42.3643475,-86.67818222,36.12447667
"3273","Nashville TN","Seattle WA",364,-122.3019561,47.52998917,-86.67818222,36.12447667
"3274","Nashville TN","Dallas-Fort Worth TX",2861,-97.0372,32.89595056,-86.67818222,36.12447667
"3275","Nashville TN","Houston TX",4047,-95.55277778,30.06186111,-86.67818222,36.12447667
"3276","Nashville TN","Los Angeles CA",1418,-118.4080744,33.94253611,-86.67818222,36.12447667
"3277","Nashville TN","St Louis MO",258,-90.50830417,38.72752,-86.67818222,36.12447667
"3278","Nashville TN","Columbus OH",685,-82.89188278,39.99798528,-86.67818222,36.12447667
"3279","Nashville TN","Tampa FL",1695,-82.53325,27.97547222,-86.67818222,36.12447667
"3280","Nashville TN","Cleveland OH",1128,-81.68333333,41.5175,-86.67818222,36.12447667
"3281","Nashville TN","San Diego CA",727,-117.1395664,32.81573306,-86.67818222,36.12447667
"3282","Nashville TN","Detroit MI",2712,-83.00986111,42.40919444,-86.67818222,36.12447667
"3283","Nashville TN","Ontario CA",365,-117.6011944,34.056,-86.67818222,36.12447667
"3284","Nashville TN","Austin TX",792,-97.66987194,30.19453278,-86.67818222,36.12447667
"3285","Nashville TN","Charlotte NC",2126,-80.94312583,35.21401111,-86.67818222,36.12447667
"3286","Nashville TN","Chantilly VA",233,-77.45580972,38.94453194,-86.67818222,36.12447667
"3287","Nashville TN","Salt Lake City UT",114,-111.9777731,40.78838778,-86.67818222,36.12447667
"3288","Nashville TN","Minneapolis MN",781,-93.21138889,45.145,-86.67818222,36.12447667
"3289","Nashville TN","New York NY",1680,-73.97208306,40.74260167,-86.67818222,36.12447667
"3290","Nashville TN","Atlanta GA",3096,-84.42694444,33.64044444,-86.67818222,36.12447667
"3291","Nashville TN","Arlington VA",1401,-77.03772222,38.85208333,-86.67818222,36.12447667
"3292","Nashville TN","Providence RI",366,-71.42822111,41.72399917,-86.67818222,36.12447667
"3293","Nashville TN","San Antonio TX",676,-98.46977778,29.53369444,-86.67818222,36.12447667
"3294","Nashville TN","Miami FL",731,-80.29055556,25.79325,-86.67818222,36.12447667
"3295","Nashville TN","Baltimore MD",2492,-76.66819833,39.17540167,-86.67818222,36.12447667
"3296","Nashville TN","Milwaukee WI",771,-87.89658333,42.94722222,-86.67818222,36.12447667
"3297","Nashville TN","Charleston WV",1,-81.59318972,38.37315083,-86.67818222,36.12447667
"3298","Nashville TN","New Orleans LA",1010,-90.08166667,29.95194444,-86.67818222,36.12447667
"3299","Nashville TN","Norfolk VA",236,-76.32066389,36.66561833,-86.67818222,36.12447667
"3300","Nashville TN","Covington KY",902,-84.6621725,39.04614278,-86.67818222,36.12447667
"3301","Nashville TN","Las Vegas NV",1201,-115.1327708,35.97636444,-86.67818222,36.12447667
"3302","Nashville TN","Springfield MO",2,-93.38685806,37.24432611,-86.67818222,36.12447667
"3303","Nashville TN","Kansas City MO",1317,-94.71390556,39.29760528,-86.67818222,36.12447667
"3304","Nashville TN","Oakland CA",363,-122.2207167,37.72129083,-86.67818222,36.12447667
"3305","Nashville TN","Windsor Locks CT",366,-72.68322833,41.93887417,-86.67818222,36.12447667
"3306","Nashville TN","Memphis TN",1024,-90.05397694,35.20069278,-86.67818222,36.12447667
"3307","Nashville TN","Philadelphia PA",981,-75.24114083,39.87195278,-86.67818222,36.12447667
"3308","Nashville TN","Denver CO",2556,-104.8492942,39.57012833,-86.67818222,36.12447667
"3309","Nashville TN","Jacksonville FL",1373,-81.80594722,30.27778889,-86.67818222,36.12447667
"3310","Nashville TN","Phoenix AZ",1123,-112.0825614,33.68831667,-86.67818222,36.12447667
"3311","Nashville TN","Orlando FL",1782,-81.43708333,28.28980556,-86.67818222,36.12447667
"3312","Nashville TN","Raleigh NC",1617,-78.78747222,35.87763889,-86.67818222,36.12447667
"3313","Nashville TN","Newark NJ",1812,-74.16866056,40.69249722,-86.67818222,36.12447667
"3314","New Bern NC","Atlanta GA",791,-84.42694444,33.64044444,-77.04294444,35.07297222
"3315","New Orleans LA","Miami FL",1098,-80.29055556,25.79325,-90.08166667,29.95194444
"3316","New Orleans LA","Austin TX",444,-97.66987194,30.19453278,-90.08166667,29.95194444
"3317","New Orleans LA","Arlington VA",408,-77.03772222,38.85208333,-90.08166667,29.95194444
"3318","New Orleans LA","Ft. Lauderdale FL",593,-80.15275,26.07258333,-90.08166667,29.95194444
"3319","New Orleans LA","Houston TX",7974,-95.55277778,30.06186111,-90.08166667,29.95194444
"3320","New Orleans LA","Los Angeles CA",930,-118.4080744,33.94253611,-90.08166667,29.95194444
"3321","New Orleans LA","Chantilly VA",413,-77.45580972,38.94453194,-90.08166667,29.95194444
"3322","New Orleans LA","Baton Rouge LA",1,-91.14963444,30.53316083,-90.08166667,29.95194444
"3323","New Orleans LA","Indianapolis IN",10,-86.29438056,39.83070944,-90.08166667,29.95194444
"3324","New Orleans LA","Wichita KS",1,-97.22113889,37.74755556,-90.08166667,29.95194444
"3325","New Orleans LA","Jacksonville FL",470,-81.80594722,30.27778889,-90.08166667,29.95194444
"3326","New Orleans LA","Kansas City MO",462,-94.71390556,39.29760528,-90.08166667,29.95194444
"3327","New Orleans LA","Tampa FL",1088,-82.53325,27.97547222,-90.08166667,29.95194444
"3328","New Orleans LA","Detroit MI",68,-83.00986111,42.40919444,-90.08166667,29.95194444
"3329","New Orleans LA","Salt Lake City UT",328,-111.9777731,40.78838778,-90.08166667,29.95194444
"3330","New Orleans LA","San Antonio TX",430,-98.46977778,29.53369444,-90.08166667,29.95194444
"3331","New Orleans LA","Las Vegas NV",726,-115.1327708,35.97636444,-90.08166667,29.95194444
"3332","New Orleans LA","Covington KY",195,-84.6621725,39.04614278,-90.08166667,29.95194444
"3333","New Orleans LA","Phoenix AZ",365,-112.0825614,33.68831667,-90.08166667,29.95194444
"3334","New Orleans LA","Boston MA",254,-71.00517917,42.3643475,-90.08166667,29.95194444
"3335","New Orleans LA","New York NY",1582,-73.97208306,40.74260167,-90.08166667,29.95194444
"3336","New Orleans LA","Newark NJ",1139,-74.16866056,40.69249722,-90.08166667,29.95194444
"3337","New Orleans LA","Orlando FL",1568,-81.43708333,28.28980556,-90.08166667,29.95194444
"3338","New Orleans LA","Chicago IL",1893,-87.60791167,41.85884389,-90.08166667,29.95194444
"3339","New Orleans LA","Cleveland OH",54,-81.68333333,41.5175,-90.08166667,29.95194444
"3340","New Orleans LA","Charlotte NC",1466,-80.94312583,35.21401111,-90.08166667,29.95194444
"3341","New Orleans LA","Nashville TN",1012,-86.67818222,36.12447667,-90.08166667,29.95194444
"3342","New Orleans LA","Dallas-Fort Worth TX",2501,-97.0372,32.89595056,-90.08166667,29.95194444
"3343","New Orleans LA","Dallas TX",2096,-96.80027778,32.77333333,-90.08166667,29.95194444
"3344","New Orleans LA","Memphis TN",1004,-90.05397694,35.20069278,-90.08166667,29.95194444
"3345","New Orleans LA","Baltimore MD",392,-76.66819833,39.17540167,-90.08166667,29.95194444
"3346","New Orleans LA","Atlanta GA",4695,-84.42694444,33.64044444,-90.08166667,29.95194444
"3347","New Orleans LA","Birmingham AL",1008,-86.75354972,33.56294306,-90.08166667,29.95194444
"3348","New Orleans LA","Raleigh NC",474,-78.78747222,35.87763889,-90.08166667,29.95194444
"3349","New Orleans LA","Philadelphia PA",1107,-75.24114083,39.87195278,-90.08166667,29.95194444
"3350","New Orleans LA","Denver CO",1174,-104.8492942,39.57012833,-90.08166667,29.95194444
"3351","New York NY","New York NY",2,-73.97208306,40.74260167,-73.97208306,40.74260167
"3352","New York NY","Columbia SC",609,-81.11953944,33.93884,-73.97208306,40.74260167
"3353","New York NY","Bangor ME",338,-68.82813889,44.80744444,-73.97208306,40.74260167
